station,latitude,longitude,aqi,timestamp
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,164,2026-03-08 19:13:14.144730
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,179,2026-03-08 19:13:14.144731
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,182,2026-03-08 19:13:14.144732
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,180,2026-03-08 19:13:14.144733
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,202,2026-03-08 19:13:14.144734
"Mundka, Delhi, Delhi, India",28.68241,77.030469,304,2026-03-08 19:13:14.144734
"Indirapuram, Ghaziabad, India",28.646233,77.358075,205,2026-03-08 19:13:14.144735
"Sector 30, Faridabad, India",28.4417,77.3217,2,2026-03-08 19:13:14.144736
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,303,2026-03-08 19:13:14.144736
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 19:13:14.144737
"Alipur, Delhi, Delhi, India",28.815691,77.152491,190,2026-03-08 19:13:14.144737
"Sector-51, Gurugram, India",28.4227,77.0667,478,2026-03-08 19:13:14.144738
"ITO, Delhi, Delhi, India",28.628577,77.241036,174,2026-03-08 19:13:14.144738
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,196,2026-03-08 19:39:28.707670
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,336,2026-03-08 19:39:28.707675
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,175,2026-03-08 19:39:28.707676
"Alipur, Delhi, Delhi, India",28.815691,77.152491,172,2026-03-08 19:39:28.707676
"Sector 30, Faridabad, India",28.4417,77.3217,2,2026-03-08 19:39:28.707677
"Sector-1, Noida, India",28.5898,77.3101,180,2026-03-08 19:39:28.707678
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,175,2026-03-08 19:39:28.707679
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,210,2026-03-08 19:39:28.707679
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,192,2026-03-08 19:39:28.707680
"Sector - 125, Noida, India",28.5447608,77.3231257,174,2026-03-08 19:39:28.707681
"ITO, Delhi, Delhi, India",28.628577,77.241036,174,2026-03-08 19:39:28.707684
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,187,2026-03-08 19:39:28.707684
"Pusa, Delhi, Delhi, India",28.636997,77.172248,162,2026-03-08 19:39:28.707685
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,275,2026-03-08 19:39:28.707686
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,233,2026-03-08 19:39:28.707686
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,445,2026-03-08 19:39:28.707687
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,158,2026-03-08 19:39:28.707688
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,194,2026-03-08 19:39:28.707689
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,-,2026-03-08 19:39:28.707689
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,196,2026-03-08 19:39:28.707690
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,187,2026-03-08 19:39:28.707691
"Narela, Delhi, Delhi, India",28.820629,77.101099,165,2026-03-08 19:39:28.707691
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,182,2026-03-08 19:39:28.707692
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,194,2026-03-08 19:39:28.707693
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,265,2026-03-08 19:39:28.707694
"Teri Gram, Gurugram, India",28.4275,77.1465,176,2026-03-08 19:39:28.707694
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,195,2026-03-08 19:39:28.707695
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,184,2026-03-08 19:39:28.707696
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,194,2026-03-08 19:39:28.707696
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,257,2026-03-08 19:39:28.707697
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,159,2026-03-08 19:39:28.707698
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,179,2026-03-08 19:39:28.707699
"Sector-51, Gurugram, India",28.4227,77.0667,478,2026-03-08 19:39:28.707699
"DTU, Delhi, Delhi, India",28.749722,77.116281,171,2026-03-08 19:39:28.707702
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,194,2026-03-08 19:39:28.707703
"Mundka, Delhi, Delhi, India",28.68241,77.030469,235,2026-03-08 19:39:28.707704
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,187,2026-03-08 19:39:28.707704
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,236,2026-03-08 19:39:28.707705
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,163,2026-03-08 19:39:28.707706
"Indirapuram, Ghaziabad, India",28.646233,77.358075,205,2026-03-08 19:39:28.707706
"Sector-116, Noida, India",28.56923,77.393848,187,2026-03-08 19:39:28.707707
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,191,2026-03-08 19:39:28.707708
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,-,2026-03-08 19:39:28.707709
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 19:39:28.707709
"Loni, Ghaziabad, India",28.757294,77.278792,193,2026-03-08 19:39:28.707710
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,180,2026-03-08 19:39:28.707711
"Sector - 62, Noida, India",28.6245479,77.3577104,161,2026-03-08 19:39:28.707711
"ITO, Delhi, Delhi, India",28.628577,77.241036,173,2026-03-08 19:53:28.567224
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,187,2026-03-08 19:53:28.567228
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,-,2026-03-08 19:53:28.567229
"Teri Gram, Gurugram, India",28.4275,77.1465,176,2026-03-08 19:53:28.567230
"Sector - 125, Noida, India",28.5447608,77.3231257,177,2026-03-08 19:53:28.567230
"Sector-51, Gurugram, India",28.4227,77.0667,367,2026-03-08 19:53:28.567231
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,257,2026-03-08 19:53:28.567232
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,458,2026-03-08 19:53:28.567233
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,265,2026-03-08 19:53:28.567234
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,196,2026-03-08 19:53:28.567235
"Narela, Delhi, Delhi, India",28.820629,77.101099,165,2026-03-08 19:53:28.567237
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,183,2026-03-08 19:53:28.567238
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,171,2026-03-08 19:53:28.567238
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,158,2026-03-08 19:53:28.567239
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,197,2026-03-08 19:53:28.567240
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,210,2026-03-08 19:53:28.567241
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,192,2026-03-08 19:53:28.567241
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,192,2026-03-08 19:53:28.567242
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,233,2026-03-08 19:53:28.567243
"Sector-116, Noida, India",28.56923,77.393848,189,2026-03-08 19:53:28.567244
"Sector 30, Faridabad, India",28.4417,77.3217,2,2026-03-08 19:53:28.567245
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,194,2026-03-08 19:53:28.567245
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,166,2026-03-08 19:53:28.567246
"DTU, Delhi, Delhi, India",28.749722,77.116281,177,2026-03-08 19:53:28.567247
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,175,2026-03-08 19:53:28.567248
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,193,2026-03-08 19:53:28.567248
"Sector-1, Noida, India",28.5898,77.3101,183,2026-03-08 19:53:28.567249
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,-,2026-03-08 19:53:28.567250
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,329,2026-03-08 19:53:28.567251
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,275,2026-03-08 19:53:28.567251
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,194,2026-03-08 19:53:28.567252
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,193,2026-03-08 19:53:28.567253
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,180,2026-03-08 19:53:28.567255
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,190,2026-03-08 19:53:28.567257
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 19:53:28.567258
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,178,2026-03-08 19:53:28.567258
"Mundka, Delhi, Delhi, India",28.68241,77.030469,219,2026-03-08 19:53:28.567259
"Alipur, Delhi, Delhi, India",28.815691,77.152491,189,2026-03-08 19:53:28.567260
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,195,2026-03-08 19:53:28.567260
"Pusa, Delhi, Delhi, India",28.636997,77.172248,163,2026-03-08 19:53:28.567261
"Indirapuram, Ghaziabad, India",28.646233,77.358075,200,2026-03-08 19:53:28.567262
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,189,2026-03-08 19:53:28.567263
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,189,2026-03-08 19:53:28.567263
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,196,2026-03-08 19:53:28.567264
"Loni, Ghaziabad, India",28.757294,77.278792,187,2026-03-08 19:53:28.567265
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,191,2026-03-08 19:53:28.567266
"Sector - 62, Noida, India",28.6245479,77.3577104,163,2026-03-08 19:53:28.567266
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,189,2026-03-08 20:26:12.505850
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,-,2026-03-08 20:26:12.505855
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,275,2026-03-08 20:26:12.505856
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,178,2026-03-08 20:26:12.505857
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,-,2026-03-08 20:26:12.505858
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,189,2026-03-08 20:26:12.505859
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,210,2026-03-08 20:26:12.505860
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,251,2026-03-08 20:26:12.505861
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,185,2026-03-08 20:26:12.505862
"Sector 30, Faridabad, India",28.4417,77.3217,2,2026-03-08 20:26:12.505863
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,174,2026-03-08 20:26:12.505867
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,233,2026-03-08 20:26:12.505868
"Alipur, Delhi, Delhi, India",28.815691,77.152491,189,2026-03-08 20:26:12.505869
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,180,2026-03-08 20:26:12.505870
"Sector-116, Noida, India",28.56923,77.393848,189,2026-03-08 20:26:12.505871
"Loni, Ghaziabad, India",28.757294,77.278792,185,2026-03-08 20:26:12.505872
"Mundka, Delhi, Delhi, India",28.68241,77.030469,219,2026-03-08 20:26:12.505872
"Narela, Delhi, Delhi, India",28.820629,77.101099,165,2026-03-08 20:26:12.505873
"DTU, Delhi, Delhi, India",28.749722,77.116281,178,2026-03-08 20:26:12.505874
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,192,2026-03-08 20:26:12.505878
"Pusa, Delhi, Delhi, India",28.636997,77.172248,163,2026-03-08 20:26:12.505879
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,190,2026-03-08 20:26:12.505880
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,194,2026-03-08 20:26:12.505881
"ITO, Delhi, Delhi, India",28.628577,77.241036,173,2026-03-08 20:26:12.505882
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,187,2026-03-08 20:26:12.505883
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,193,2026-03-08 20:26:12.505884
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,195,2026-03-08 20:26:12.505885
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,196,2026-03-08 20:26:12.505885
"Sector - 125, Noida, India",28.5447608,77.3231257,182,2026-03-08 20:26:12.505886
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,192,2026-03-08 20:26:12.505887
"Sector-1, Noida, India",28.5898,77.3101,185,2026-03-08 20:26:12.505888
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,328,2026-03-08 20:26:12.505889
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,193,2026-03-08 20:26:12.505890
"Sector-51, Gurugram, India",28.4227,77.0667,346,2026-03-08 20:26:12.505894
"Teri Gram, Gurugram, India",28.4275,77.1465,176,2026-03-08 20:26:12.505895
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,197,2026-03-08 20:26:12.505895
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 20:26:12.505896
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,194,2026-03-08 20:26:12.505897
"Sector - 62, Noida, India",28.6245479,77.3577104,162,2026-03-08 20:26:12.505898
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,158,2026-03-08 20:26:12.505899
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,462,2026-03-08 20:26:12.505900
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,257,2026-03-08 20:26:12.505901
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,166,2026-03-08 20:26:12.505902
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,196,2026-03-08 20:26:12.505903
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,175,2026-03-08 20:26:12.505904
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,184,2026-03-08 20:26:12.505905
"Indirapuram, Ghaziabad, India",28.646233,77.358075,199,2026-03-08 20:26:12.505906
"Pusa, Delhi, Delhi, India",28.636997,77.172248,168,2026-03-08 20:50:17.455489
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,-,2026-03-08 20:50:17.455493
"Sector-51, Gurugram, India",28.4227,77.0667,316,2026-03-08 20:50:17.455494
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,175,2026-03-08 20:50:17.455495
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,163,2026-03-08 20:50:17.455495
"Sector-1, Noida, India",28.5898,77.3101,188,2026-03-08 20:50:17.455496
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,194,2026-03-08 20:50:17.455497
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,196,2026-03-08 20:50:17.455497
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,192,2026-03-08 20:50:17.455498
"Mundka, Delhi, Delhi, India",28.68241,77.030469,199,2026-03-08 20:50:17.455498
"Indirapuram, Ghaziabad, India",28.646233,77.358075,207,2026-03-08 20:50:17.455501
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,181,2026-03-08 20:50:17.455502
"Sector 30, Faridabad, India",28.4417,77.3217,2,2026-03-08 20:50:17.455502
"Alipur, Delhi, Delhi, India",28.815691,77.152491,363,2026-03-08 20:50:17.455503
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,178,2026-03-08 20:50:17.455503
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,229,2026-03-08 20:50:17.455504
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,210,2026-03-08 20:50:17.455505
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,471,2026-03-08 20:50:17.455505
"Sector - 125, Noida, India",28.5447608,77.3231257,271,2026-03-08 20:50:17.455506
"ITO, Delhi, Delhi, India",28.628577,77.241036,170,2026-03-08 20:50:17.455506
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,200,2026-03-08 20:50:17.455507
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,-,2026-03-08 20:50:17.455508
"Loni, Ghaziabad, India",28.757294,77.278792,181,2026-03-08 20:50:17.455508
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,196,2026-03-08 20:50:17.455509
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,180,2026-03-08 20:50:17.455509
"Teri Gram, Gurugram, India",28.4275,77.1465,165,2026-03-08 20:50:17.455510
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,171,2026-03-08 20:50:17.455511
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,162,2026-03-08 20:50:17.455511
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,188,2026-03-08 20:50:17.455512
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,185,2026-03-08 20:50:17.455512
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,205,2026-03-08 20:50:17.455513
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,206,2026-03-08 20:50:17.455514
"Narela, Delhi, Delhi, India",28.820629,77.101099,178,2026-03-08 20:50:17.455514
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,184,2026-03-08 20:50:17.455517
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,178,2026-03-08 20:50:17.455517
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,201,2026-03-08 20:50:17.455518
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,192,2026-03-08 20:50:17.455518
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 20:50:17.455519
"DTU, Delhi, Delhi, India",28.749722,77.116281,181,2026-03-08 20:50:17.455520
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,166,2026-03-08 20:50:17.455520
"Sector-116, Noida, India",28.56923,77.393848,185,2026-03-08 20:50:17.455521
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,180,2026-03-08 20:50:17.455521
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,191,2026-03-08 20:50:17.455522
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,226,2026-03-08 20:50:17.455523
"Sector - 62, Noida, India",28.6245479,77.3577104,172,2026-03-08 20:50:17.455523
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,227,2026-03-08 20:50:17.455524
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,175,2026-03-08 20:50:17.455524
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,175,2026-03-08 21:23:28.270335
"ITO, Delhi, Delhi, India",28.628577,77.241036,170,2026-03-08 21:23:28.270339
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,201,2026-03-08 21:23:28.270340
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,192,2026-03-08 21:23:28.270341
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,180,2026-03-08 21:23:28.270342
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,471,2026-03-08 21:23:28.270343
"Sector-116, Noida, India",28.56923,77.393848,185,2026-03-08 21:23:28.270344
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,194,2026-03-08 21:23:28.270345
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,174,2026-03-08 21:23:28.270346
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,188,2026-03-08 21:23:28.270347
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,185,2026-03-08 21:23:28.270349
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,190,2026-03-08 21:23:28.270350
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,222,2026-03-08 21:23:28.270351
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,183,2026-03-08 21:23:28.270352
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,178,2026-03-08 21:23:28.270353
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,171,2026-03-08 21:23:28.270354
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,175,2026-03-08 21:23:28.270355
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,196,2026-03-08 21:23:28.270356
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,206,2026-03-08 21:23:28.270356
"Mundka, Delhi, Delhi, India",28.68241,77.030469,199,2026-03-08 21:23:28.270357
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,178,2026-03-08 21:23:28.270358
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,205,2026-03-08 21:23:28.270359
